didok;stationsbezeichnung;parkrail_anzahl;parkrail_preis_tag;parkrail_preis_monat;parkrail_preis_jahr;parkrail_pflichtig_zeit1;parkrail_pflichtig_zeit2;parkrail_pflichtig_zeit3;parkrail_bemerkung;railtaxitext;railtaxiinfo;mietvelo_bezeichnung;mietvelo_anzahl;mietvelo_bemerkung;veloparking_status_d;veloparking_bemerkung_d;veloparking_abschliessbar;veloparking_abschliessbar_text;carsharing standort_bezeichnung;parkrail_App;parkrail_Webshop;parkrail_Lokal;BPUIC;Name Haltestelle;lod;geopos;plz;meteo;tu-nummer;Abkuerzung Bahnhof
3424;Schaffhausen;80.0;15.0;160.0;1920.0;;;;"Die Parkplätze befinden sich im Parkhaus Bleiche-Areal beim Hotel ArconaLiving. Für den ermässigten Tagestarif bitte das Parkticket am Schalter im Bahnhof Schaffhausen entwerten.
Monats- und Jahreskarten sind bei der Herrenacker Parkhaus AG erhältlich (Tel 052 624 03 03).
Ein- und Ausfahrt erfolgt ab der Mühlentalstrasse.
2 Ladestationen für Elektro-Autos vorhanden.
Mehr Informationen erhalten Sie am Billettschalter. Beim Bezug eines Parkabonnements bei der Herrenacker Parkhaus AG bringen Sie bitte Ihr gültiges Bahnabonnement oder, falls Sie einen SwissPass besitzen, einen Ausdruck aus Ihrem SwissPass-Konto vorbei.";Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Neuhausen, Feuerthalen, Fluringen, Herblingen.

RailTaxi-Partner: Taxi-Kurier 2000 GmbH";Elektrovelo;10.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation;Immer genügend Veloabstellplätze verfügbar;;1;Velostation http://www.stiftung-impuls.ch/10155.0.html;Schaffhausen Bahnhof;0;0;1;8503424;Schaffhausen;http://lod.opentransportdata.swiss/didok/8503424;47.6982815148,8.63275578013;8200;https://meteo.sbb.ch/?didok=8503424;11;SH
3424;Schaffhausen;80.0;15.0;160.0;1920.0;;;;"Die Parkplätze befinden sich im Parkhaus Bleiche-Areal beim Hotel ArconaLiving. Für den ermässigten Tagestarif bitte das Parkticket am Schalter im Bahnhof Schaffhausen entwerten.
Monats- und Jahreskarten sind bei der Herrenacker Parkhaus AG erhältlich (Tel 052 624 03 03).
Ein- und Ausfahrt erfolgt ab der Mühlentalstrasse.
2 Ladestationen für Elektro-Autos vorhanden.
Mehr Informationen erhalten Sie am Billettschalter. Beim Bezug eines Parkabonnements bei der Herrenacker Parkhaus AG bringen Sie bitte Ihr gültiges Bahnabonnement oder, falls Sie einen SwissPass besitzen, einen Ausdruck aus Ihrem SwissPass-Konto vorbei.";Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Neuhausen, Feuerthalen, Fluringen, Herblingen.

RailTaxi-Partner: Taxi-Kurier 2000 GmbH";Comfortbike;4.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation;Immer genügend Veloabstellplätze verfügbar;;1;Velostation http://www.stiftung-impuls.ch/10155.0.html;Schaffhausen Bahnhof;0;0;1;8503424;Schaffhausen;http://lod.opentransportdata.swiss/didok/8503424;47.6982815148,8.63275578013;8200;https://meteo.sbb.ch/?didok=8503424;11;SH
3424;Schaffhausen;80.0;15.0;160.0;1920.0;;;;"Die Parkplätze befinden sich im Parkhaus Bleiche-Areal beim Hotel ArconaLiving. Für den ermässigten Tagestarif bitte das Parkticket am Schalter im Bahnhof Schaffhausen entwerten.
Monats- und Jahreskarten sind bei der Herrenacker Parkhaus AG erhältlich (Tel 052 624 03 03).
Ein- und Ausfahrt erfolgt ab der Mühlentalstrasse.
2 Ladestationen für Elektro-Autos vorhanden.
Mehr Informationen erhalten Sie am Billettschalter. Beim Bezug eines Parkabonnements bei der Herrenacker Parkhaus AG bringen Sie bitte Ihr gültiges Bahnabonnement oder, falls Sie einen SwissPass besitzen, einen Ausdruck aus Ihrem SwissPass-Konto vorbei.";Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Neuhausen, Feuerthalen, Fluringen, Herblingen.

RailTaxi-Partner: Taxi-Kurier 2000 GmbH";Countrybike;21.0;Ausgabe/Rücknahme der Velos in örtlicher Velostation;Immer genügend Veloabstellplätze verfügbar;;1;Velostation http://www.stiftung-impuls.ch/10155.0.html;Schaffhausen Bahnhof;0;0;1;8503424;Schaffhausen;http://lod.opentransportdata.swiss/didok/8503424;47.6982815148,8.63275578013;8200;https://meteo.sbb.ch/?didok=8503424;11;SH
3501;Döttingen;124.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;An der Parkuhr kann nur mit Kreditkarte bezahlt werden. Keine Bezahlung mit Bargeld möglich;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Döttingen Bahnhof;1;1;1;8503501;Döttingen;http://lod.opentransportdata.swiss/didok/8503501;47.5752698204,8.25636467328;5312;https://meteo.sbb.ch/?didok=8503501;11;DOE
3502;Siggenthal-Würenlingen;31.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8503502;Siggenthal-Würenlingen;http://lod.opentransportdata.swiss/didok/8503502;47.5206899939,8.24065999621;5303;https://meteo.sbb.ch/?didok=8503502;11;SIG
3503;Turgi;142.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Turgi Bahnhof;1;1;1;8503503;Turgi;http://lod.opentransportdata.swiss/didok/8503503;47.4917573195,8.25345864571;5300;https://meteo.sbb.ch/?didok=8503503;11;TG
3504;Baden;40.0;16.0;160.0;1600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: in Nähe Perron 1, bei Treffpunkt
Zugehörige Agglomerationsstandorte: Ennetbaden, Gebenstorf, Killwangen, Neuenhof, Nussbaumen, Spreitenbach, Wettingen, Würenlos
Partner: Badener Taxi AG, Wettingen";;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;177 abschliessbare/bewachte Plätze vorhanden in Velostation Busstation West www.velostationbaden.ch;Baden Bahnhof / Römerstrasse;1;1;1;8503504;Baden;http://lod.opentransportdata.swiss/didok/8503504;47.4764242846,8.30770947404;5400;https://meteo.sbb.ch/?didok=8503504;11;BD
3505;Wettingen;79.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Wettingen Bahnhof;1;1;1;8503505;Wettingen;http://lod.opentransportdata.swiss/didok/8503505;47.4596381759,8.31600617145;5430;https://meteo.sbb.ch/?didok=8503505;11;WE
3506;Killwangen-Spreitenbach;79.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Killwangen Bahnhof Killwangen-Spreitenbach;1;1;1;8503506;Killwangen-Spreitenbach;http://lod.opentransportdata.swiss/didok/8503506;47.4333288584,8.3542140006;8956;https://meteo.sbb.ch/?didok=8503506;11;KLW
3508;Dietikon;96.0;8.0;;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Aufgrund von Bauarbeiten der Limmattalbahn werden 60 Parkplätze bis voraussichtlich Sommer 2021 gesperrt. Während dieser Zeit werden keine Monatskarten verkauft.  <br>  <br> Weitere gebührenpflichtige  PP in Dietikon: Mo-So 07.00 - 19.00.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Dietikon Bahnhof;1;0;1;8503508;Dietikon;http://lod.opentransportdata.swiss/didok/8503508;47.4057838066,8.40498818789;8953;https://meteo.sbb.ch/?didok=8503508;11;DT
3509;Schlieren;0.0;;;;;;;Aufgrund der Neugestaltung des Bahnhofareals werden keine SBB P+Rail Parkplätze mehr angeboten. <br> Als Alternative stehen 42 Parkplätze auf dem Sony Areal zur Verfügung.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Schlieren Bahnhof;0;0;1;8503509;Schlieren;http://lod.opentransportdata.swiss/didok/8503509;47.3991763682,8.44724506334;8952;https://meteo.sbb.ch/?didok=8503509;11;SCHL
3511;Neuenhof;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Neuenhof Bahnhof;;;;8503511;Neuenhof;http://lod.opentransportdata.swiss/didok/8503511;47.4506642331,8.331255318;5432;https://meteo.sbb.ch/?didok=8503511;11;NHOF
3512;Glanzenberg;100.0;6.0;60.0;600.0;;;;Tageskarten an der Parkuhr, Monats- und Jahreskarten am Stadthaus Dietikon.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;1;8503512;Glanzenberg;http://lod.opentransportdata.swiss/didok/8503512;47.3988787251,8.4204418766;8953;https://meteo.sbb.ch/?didok=8503512;11;GLZB
3525;Otelfingen Golfpark;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8503525;Otelfingen Golfpark;http://lod.opentransportdata.swiss/didok/8503525;47.4558216436,8.40211345491;8112;https://meteo.sbb.ch/?didok=8503525;11;OFR
3526;Regensdorf-Watt;42.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;Regensdorf Bahnhof;1;0;1;8503526;Regensdorf-Watt;http://lod.opentransportdata.swiss/didok/8503526;47.4365635258,8.47208492696;8105;https://meteo.sbb.ch/?didok=8503526;11;REG
3527;Buchs-Dällikon;57.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Buchs (ZH) Bahnhof Buchs-Dällikon;1;1;1;8503527;Buchs-Dällikon;http://lod.opentransportdata.swiss/didok/8503527;47.4534053118,8.43560174397;8107;https://meteo.sbb.ch/?didok=8503527;11;BUD
3528;Otelfingen;81.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;In Otelfingen gibt es drei P+Rail-Anlageteile: <br> P+R Süd mit 41 Parkplätzen <br> P+R Nord mit 9 Parkplätzen <br> P+R West mit 36 Parkplätzen;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8503528;Otelfingen;http://lod.opentransportdata.swiss/didok/8503528;47.4549362025,8.38753243209;8112;https://meteo.sbb.ch/?didok=8503528;11;OF
3529;Würenlos;18.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8503529;Würenlos;http://lod.opentransportdata.swiss/didok/8503529;47.4457594716,8.35766780632;5436;https://meteo.sbb.ch/?didok=8503529;11;WUER
4000;Pully-Nord;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8504000;Pully-Nord;http://lod.opentransportdata.swiss/didok/8504000;46.5146814645,6.6579876066;1009;https://meteo.sbb.ch/?didok=8504000;11;PUN
4003;Bossière;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8504003;Bossière;http://lod.opentransportdata.swiss/didok/8504003;46.5097485144,6.69932176237;1095;https://meteo.sbb.ch/?didok=8504003;11;BOSS
4007;Moreillon;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8504007;Moreillon;http://lod.opentransportdata.swiss/didok/8504007;46.5083981167,6.78564542808;1070;https://meteo.sbb.ch/?didok=8504007;11;MRL
4010;Conversion, La;62.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8504010;La Conversion;http://lod.opentransportdata.swiss/didok/8504010;46.5130844975,6.67832359677;1094;https://meteo.sbb.ch/?didok=8504010;11;CVN
4011;Grandvaux;42.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8504011;Grandvaux;http://lod.opentransportdata.swiss/didok/8504011;46.4969482405,6.72265018612;1091;https://meteo.sbb.ch/?didok=8504011;11;GRV
4012;Puidoux;100.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8504012;Puidoux;http://lod.opentransportdata.swiss/didok/8504012;46.4938412288,6.76568648465;1070;https://meteo.sbb.ch/?didok=8504012;11;PUI
4013;Chexbres-Village;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Chexbres Gare;;;;8504013;Chexbres-Village;http://lod.opentransportdata.swiss/didok/8504013;46.481057236,6.77853779056;1071;https://meteo.sbb.ch/?didok=8504013;11;CHX
4014;Palézieux TPF;183.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Palézieux TPF;1;1;1;8504014;Palézieux;http://lod.opentransportdata.swiss/didok/8504014;46.5427635936,6.83787527681;1607;https://meteo.sbb.ch/?didok=8504014;11;PAL
4015;Vevey-Funi;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8504015;Vevey-Funi;http://lod.opentransportdata.swiss/didok/8504015;46.4682767046,6.83544329034;1800;https://meteo.sbb.ch/?didok=8504015;11;VVFU
4016;Palézieux-Village;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8504016;Palézieux-Village;http://lod.opentransportdata.swiss/didok/8504016;46.5571131998,6.82887452474;1607;https://meteo.sbb.ch/?didok=8504016;11;PALV
4017;Châtillens;5.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8504017;Châtillens;http://lod.opentransportdata.swiss/didok/8504017;46.5705330243,6.81548152013;1610;https://meteo.sbb.ch/?didok=8504017;11;CHAT
4018;Ecublens-Rue;5.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8504018;Ecublens-Rue;http://lod.opentransportdata.swiss/didok/8504018;46.6104302397,6.81105498124;1673;https://meteo.sbb.ch/?didok=8504018;11;ECU
4019;Bressonnaz;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8504019;Bressonnaz;http://lod.opentransportdata.swiss/didok/8504019;46.6531516051,6.79126308499;1510;https://meteo.sbb.ch/?didok=8504019;11;BZ
4020;Oron;10.0;0.0;0.0;0.0;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;0;8504020;Oron;http://lod.opentransportdata.swiss/didok/8504020;46.5725456097,6.837104144;1608;https://meteo.sbb.ch/?didok=8504020;11;OR
4021;Vauderens;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8504021;Vauderens;http://lod.opentransportdata.swiss/didok/8504021;46.6214553804,6.85003757732;1675;https://meteo.sbb.ch/?didok=8504021;11;VD
4023;Romont;176.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;0;1;8504023;Romont FR;http://lod.opentransportdata.swiss/didok/8504023;46.6935082612,6.91181142012;1680;https://meteo.sbb.ch/?didok=8504023;11;ROM
4024;Villaz-St-Pierre;11.0;0.0;0.0;0.0;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;0;8504024;Villaz-St-Pierre;http://lod.opentransportdata.swiss/didok/8504024;46.720580405,6.96064288147;1690;https://meteo.sbb.ch/?didok=8504024;11;VZ
4025;Chénens;15.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8504025;Chénens;http://lod.opentransportdata.swiss/didok/8504025;46.749210789,7.00042964473;1744;https://meteo.sbb.ch/?didok=8504025;11;CHE
4026;Cottens;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8504026;Cottens FR;http://lod.opentransportdata.swiss/didok/8504026;46.7512126286,7.03479432111;1741;https://meteo.sbb.ch/?didok=8504026;11;COT
4027;Neyruz;11.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;1;1;8504027;Neyruz FR;http://lod.opentransportdata.swiss/didok/8504027;46.7660490619,7.06502743208;1740;https://meteo.sbb.ch/?didok=8504027;11;NEY
4028;Rosé;15.0;3.0;30.0;300.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;1;8504028;Rosé;http://lod.opentransportdata.swiss/didok/8504028;46.7826334494,7.06196862435;1754;https://meteo.sbb.ch/?didok=8504028;11;ROS
4029;Matran;7.0;0.0;0.0;0.0;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8504029;Matran;http://lod.opentransportdata.swiss/didok/8504029;46.7889383952,7.09632859383;1753;https://meteo.sbb.ch/?didok=8504029;11;MTR
4030;Villars-sur-Glâne;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8504030;Villars-sur-Glâne;http://lod.opentransportdata.swiss/didok/8504030;46.7898298188,7.11638562388;1752;https://meteo.sbb.ch/?didok=8504030;11;VG
4040;Corseaux-Cornalles;;;;;;;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;;;;8504040;Corseaux-Cornalles;http://lod.opentransportdata.swiss/didok/8504040;46.4704513936,6.82478080292;1802;https://meteo.sbb.ch/?didok=8504040;11;CORS
4100;Fribourg/Freiburg;135.0;12.0;150.0;1500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"<b>Die obrigen Angaben gelten nur für den Parkplatz direkt am Bahnhof Fribourg</b>  <br>  Parking Ancienne Gare: </b>  <br>  (24h/24) Plätze nur stunden- oder tageweise, Verkauf mit der P+Rail App, Parkuhr oder am Bahnschalter. <br>  Weitere Parkplätze gibt es im Parkhaus der TPF  <br>  <br> <b>Parking Gare routière unterirdisch </b>  <br> Tageskarte «SBB-Kunden» CHF 15.-, Monats- und Jahresabos (Öffnungszeiten 05.00-01.00) 
Verkauf nur vor Ort in Freiburg, aktuell verfügbares Kontingent nur für Monatsabonnements.";Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Villars-sur-Glane, Givisiez, Marly, Belfaux, Grolly, Crominboeuf, Courtepin, Matran, Neyruz, Düdigen.

RailTaxi-Partner: Taxis Réunis SA";Elektrovelo;4.0;Selbstbedienungs-Station;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;Fribourg Gare;1;0;1;8504100;Fribourg/Freiburg;http://lod.opentransportdata.swiss/didok/8504100;46.8031481722,7.15104688334;1700;https://meteo.sbb.ch/?didok=8504100;11;FRI
4100;Fribourg/Freiburg;135.0;12.0;150.0;1500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"<b>Die obrigen Angaben gelten nur für den Parkplatz direkt am Bahnhof Fribourg</b>  <br>  Parking Ancienne Gare: </b>  <br>  (24h/24) Plätze nur stunden- oder tageweise, Verkauf mit der P+Rail App, Parkuhr oder am Bahnschalter. <br>  Weitere Parkplätze gibt es im Parkhaus der TPF  <br>  <br> <b>Parking Gare routière unterirdisch </b>  <br> Tageskarte «SBB-Kunden» CHF 15.-, Monats- und Jahresabos (Öffnungszeiten 05.00-01.00) 
Verkauf nur vor Ort in Freiburg, aktuell verfügbares Kontingent nur für Monatsabonnements.";Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Villars-sur-Glane, Givisiez, Marly, Belfaux, Grolly, Crominboeuf, Courtepin, Matran, Neyruz, Düdigen.

RailTaxi-Partner: Taxis Réunis SA";Kindervelo;1.0;Selbstbedienungs-Station;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;Fribourg Gare;1;0;1;8504100;Fribourg/Freiburg;http://lod.opentransportdata.swiss/didok/8504100;46.8031481722,7.15104688334;1700;https://meteo.sbb.ch/?didok=8504100;11;FRI
4100;Fribourg/Freiburg;135.0;12.0;150.0;1500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;"<b>Die obrigen Angaben gelten nur für den Parkplatz direkt am Bahnhof Fribourg</b>  <br>  Parking Ancienne Gare: </b>  <br>  (24h/24) Plätze nur stunden- oder tageweise, Verkauf mit der P+Rail App, Parkuhr oder am Bahnschalter. <br>  Weitere Parkplätze gibt es im Parkhaus der TPF  <br>  <br> <b>Parking Gare routière unterirdisch </b>  <br> Tageskarte «SBB-Kunden» CHF 15.-, Monats- und Jahresabos (Öffnungszeiten 05.00-01.00) 
Verkauf nur vor Ort in Freiburg, aktuell verfügbares Kontingent nur für Monatsabonnements.";Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte: Villars-sur-Glane, Givisiez, Marly, Belfaux, Grolly, Crominboeuf, Courtepin, Matran, Neyruz, Düdigen.

RailTaxi-Partner: Taxis Réunis SA";Countrybike;4.0;Selbstbedienungs-Station;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;Fribourg Gare;1;0;1;8504100;Fribourg/Freiburg;http://lod.opentransportdata.swiss/didok/8504100;46.8031481722,7.15104688334;1700;https://meteo.sbb.ch/?didok=8504100;11;FRI
4101;Düdingen;63.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bis Ende August 2021 aufgrund von Bauarbeiten eingeschränktes Platzangebot.;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8504101;Düdingen;http://lod.opentransportdata.swiss/didok/8504101;46.8510524553,7.18975321001;3186;https://meteo.sbb.ch/?didok=8504101;11;DUED
4102;Schmitten;99.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Bis Ende August 2021 aufgrund von Bauarbeiten eingeschränktes Platzangebot.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Schmitten Bahnhof;1;1;1;8504102;Schmitten FR;http://lod.opentransportdata.swiss/didok/8504102;46.862941358,7.25392039782;3185;https://meteo.sbb.ch/?didok=8504102;11;SCMI
4103;Flamatt;23.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8504103;Flamatt;http://lod.opentransportdata.swiss/didok/8504103;46.8884913573,7.31957081153;3182;https://meteo.sbb.ch/?didok=8504103;11;FLM
4104;Thörishaus Station;15.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8504104;Thörishaus Station;http://lod.opentransportdata.swiss/didok/8504104;46.9046257379,7.35702880474;3174;https://meteo.sbb.ch/?didok=8504104;11;THO
4105;Niederwangen;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Niederwangen Bahnhof;;;;8504105;Niederwangen;http://lod.opentransportdata.swiss/didok/8504105;46.92550708,7.3764635312;3172;https://meteo.sbb.ch/?didok=8504105;11;NWA
4106;Bern Bümpliz Süd;32.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8504106;Bern Bümpliz Süd;http://lod.opentransportdata.swiss/didok/8504106;46.937487476,7.3952379525;3018;https://meteo.sbb.ch/?didok=8504106;11;BNBS
4108;Bern Europaplatz;;;;;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8504108;Bern Europaplatz;http://lod.opentransportdata.swiss/didok/8504108;46.9442098329,7.40611755507;3008;https://meteo.sbb.ch/?didok=8504108;11;BNAS
4113;Wünnewil;5.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8504113;Wünnewil;http://lod.opentransportdata.swiss/didok/8504113;46.8718609445,7.28065414643;3184;https://meteo.sbb.ch/?didok=8504113;11;WUE
4115;Thörishaus Dorf;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8504115;Thörishaus Dorf;http://lod.opentransportdata.swiss/didok/8504115;46.893569237,7.35186662436;3174;https://meteo.sbb.ch/?didok=8504115;11;THOD
4117;Oberwangen;7.0;4.0;40.0;400.0;07.00 - 19.00;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8504117;Oberwangen;http://lod.opentransportdata.swiss/didok/8504117;46.9145710857,7.36219565525;3173;https://meteo.sbb.ch/?didok=8504117;11;OWA
4120;Moudon;30.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Moudon Gare;1;1;1;8504120;Moudon;http://lod.opentransportdata.swiss/didok/8504120;46.668057341,6.80250793901;1510;https://meteo.sbb.ch/?didok=8504120;11;MD
